part_no,Part name,slno,section name,total electors,total part votes
284,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingWestNorthWing",2,"Pungavadi(R.V)And(P),Ward3,MoopparStreet 220",557,145
284,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingWestNorthWing",3,"Pungavadi(R.V)And(P),Ward1,2,3,MadhakoilStreet,Rajastreet 359",561,102
284,"PanchayatUnionMiddleSchool-Pungavadi-636141,TerracedBuildingFacingWestNorthWing",4,"Pungavadi(R.V)And(P),Ward2,3,SouthStreet 456",559,92
285,"PanchayatUnionMiddleSchool-Pungavadi-636141,SSATerracedBuildingFacingeastmiddleWing",1,"Pungavadi(R.V)And(P),Ward2,3,OddarStreet,GounderSandhu 1",681,681
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",1,"Keeripatti(TP),Ward1,PalaniyandavarKoilStreet 1",645,172
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",2,"Keeripatti(TP),Ward1,IraniyapadayachiStreet 171",627,75
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",3,"Keeripatti(TP),Ward1,JayaramanStreet 242",272,30
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",4,"Keeripatti(TP),Ward1,MunisiffStreet 273",607,31
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",5,"Keeripatti(TP),Ward1,SalavaikkalStreet 303",628,47
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",6,"Keeripatti(TP),Ward1,,DhandapaniKoilStreet 349",640,11
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",7,"Keeripatti(TP),Ward3,VicePresidentStreet 356",646,64
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",8,"Keeripatti(TP),Ward3,BaluchettiStreet 415",609,52
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",9,"Keeripatti(TP),Ward3,AngalammanKoilStreet 466",642,84
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",10,"Keeripatti(TP),Ward3,OdaiStreet 543",647,44
286,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingWestSouthWing",11,"Keeripatti(TP),Ward3,PostOfficeStreet 585",648,30
287,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingeast",1,"Keeripatti(TP),Ward4,AdhithiravidarStreet 1",874,534
287,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingeast",2,"Keeripatti(TP),Ward7,PostOfficeStreet 523",860,93
287,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingeast",3,"Keeripatti(TP),Ward7,mamshaSahibStreet 616",870,23
287,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingeast",4,"Keeripatti(TP),Ward7,ChinnasamiSandhu 636",869,46
287,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingeast",5,"Keeripatti(TP),Ward7,AsariSandhu 678",875,55
287,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingeast",6,"Keeripatti(TP),Ward7,PandarapajanaimadamStreet 734",872,55
287,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingeast",7,"Keeripatti(TP),Ward7,AathumadamStreet 780",866,59
288,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthEastWing",1,"Keeripatti(TP),Ward2,EllappaAsaryStreet 1",644,83
288,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthEastWing",2,"Keeripatti(TP),Ward2,KariappanStreet 81",623,57
288,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthEastWing",3,"Keeripatti(TP),Ward2,RajutailorStreet 138",642,56
288,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthEastWing",4,"Keeripatti(TP),Ward2,MannudayarStreet 189",634,89
288,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthEastWing",5,"Keeripatti(TP),Ward2,KandhasamiPillaiStreet 274",641,79
288,"GovernmentHigherSecondarySchool-Manjini-636141,SSABuildingFacingSouthEastWing",6,"Keeripatti(TP),Ward5,ArunthathiarStreet 349",645,276
289,"GovernmentHigherSecondarySchool-Keeripatti636107,TerracedBuildingFacingWestEastBuildingMiddleWing",1,"Keeripatti(TP),Ward5,PalanisamiStreet 1",676,166
289,"GovernmentHigherSecondarySchool-Keeripatti636107,TerracedBuildingFacingWestEastBuildingMiddleWing",2,"Keeripatti(TP),Ward5,MariammankoilStreet 167",667,35
289,"GovernmentHigherSecondarySchool-Keeripatti636107,TerracedBuildingFacingWestEastBuildingMiddleWing",3,"Keeripatti(TP),Ward6,NayakkarStreet 201",674,51
289,"GovernmentHigherSecondarySchool-Keeripatti636107,TerracedBuildingFacingWestEastBuildingMiddleWing",4,"Keeripatti(TP),Ward6,AppayiPandaramStreet 249",673,181
289,"GovernmentHigherSecondarySchool-Keeripatti636107,TerracedBuildingFacingWestEastBuildingMiddleWing",5,"Keeripatti(TP),Ward6,AlagappanStreet 426",525,100
289,"GovernmentHigherSecondarySchool-Keeripatti636107,TerracedBuildingFacingWestEastBuildingMiddleWing",6,"Keeripatti(TP),Ward6,KandhanStreet 526",672,44
289,"GovernmentHigherSecondarySchool-Keeripatti636107,TerracedBuildingFacingWestEastBuildingMiddleWing",7,"Keeripatti(TP),Ward6,OddarStreet 570",612,43
289,"GovernmentHigherSecondarySchool-Keeripatti636107,TerracedBuildingFacingWestEastBuildingMiddleWing",8,"Keeripatti(TP),Ward14,KoothanStreet 614",625,12
289,"GovernmentHigherSecondarySchool-Keeripatti636107,TerracedBuildingFacingWestEastBuildingMiddleWing",9,"Keeripatti(TP),Ward15,MariammanKoilStreet 626",675,35
290,"GovernmentHigherSecondarySchool-Keeripatti636107,TerracedBuildingFacingEastNorthWingRoomNo.3",1,"Keeripatti(TP),Ward15,NorthKattukottaigal 1",547,541
291,"GovernmentTribleResidenceElementarySchool,Keelthombai-636107erracedBuildingFacingSouthMiddleWing",1,"Keeripatti(TP),Ward10,Keelthombai,Melthombai 1",760,737
292,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingEastNorthWingRoomNo.2",1,"Keeripatti(TP),Ward8,SouthKattukottaiArea 1",533,514
293,"GovernmentHigherSecondarySchool,Keeripatti-636107TerracedCenterBuildingFacingEastNorthWing",1,"Keeripatti(TP),Ward9,AnnanagarKattukottaiArea 1",766,510
293,"GovernmentHigherSecondarySchool,Keeripatti-636107TerracedCenterBuildingFacingEastNorthWing",2,"Keeripatti(TP),Ward14,KattukottaiArea 490",764,231
294,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingNorthWestWing",1,"Keeripatti(TP),Ward12,13,WestKattukottaiArea 1",679,638
295,"GovernmentHigherSecondarySchool-Keeripatti-636107,TerracedBuildingFacingNorthSouthBuildingEastWingRoomNo-44",1,"Keeripatti(TP),Ward12,13,WestKattukottaiArea 1",851,822
296,"PanchayatUnionElementarySchool-Keeripatti-636107,TerracedBuildingFacingNorthEastWing",1,"Keeripatti(TP),Ward11,KattukottaiArea(D.No.1to11-238) 1",665,652
297,"PanchayatUnionElementarySchool,Keeripatti-636107TiledBuildingFacingSouthMiddleWing",1,"1.Keeripatti(TP)Ward11,KattukottaiArea(D.No.12to1238) 1",525,358
297,"PanchayatUnionElementarySchool,Keeripatti-636107TiledBuildingFacingSouthMiddleWing",2,"Keeripatti(TP),Ward11,KoranikaraduArea 368",526,57
297,"PanchayatUnionElementarySchool,Keeripatti-636107TiledBuildingFacingSouthMiddleWing",3,"Keeripatti(TP),Ward11,MelkanavaiKattukottaiArea 436",524,78
298,"GovernmentHigherSecSchool-NainarpalayamPaithurNorth(1stward)-636141,SSABuildingFacingNorthWestwing",1,"Paithur(R.V)And(P),Ward1,Nainarpalayam 1",661,498
298,"GovernmentHigherSecSchool-NainarpalayamPaithurNorth(1stward)-636141,SSABuildingFacingNorthWestwing",2,"Paithur(R.V)And(P),Ward1,Kattukottai2 499",660,158
299,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,NewSSABuildingFacingNorth",1,"Paithur(R.V)And(P),Ward1,Kattukottai1 1",535,319
299,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,NewSSABuildingFacingNorth",2,"Paithur(R.V)And(P),Ward1,BaiShop 315",531,37
299,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,NewSSABuildingFacingNorth",3,"Paithur(R.V)And(P),Ward1,Kuttai 349",533,175
300,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,SSABuildingFacingSouthWestwing",1,"Paithur(R.V)And(P),Ward1,Kattukottai1 1",871,417
300,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,SSABuildingFacingSouthWestwing",2,"Paithur(R.V)And(P),Ward1,Annamedu 412",865,118
300,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,SSABuildingFacingSouthWestwing",3,"Paithur(R.V)And(P),Ward1,MuthumariammanKoil 526",606,81
300,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,SSABuildingFacingSouthWestwing",4,"Paithur(R.V)And(P),Ward1,Kattukottai 607",872,256
301,"PanchayatUnionElementarySchool-PaithurNorth636141,TiledBuildingFacingSouth",1,"Paithur(R.V)And(P),Ward2,Paithur 1",903,745
301,"PanchayatUnionElementarySchool-PaithurNorth636141,TiledBuildingFacingSouth",2,"Paithur(R.V)And(P),Ward2,AyyanarKoil 733",899,153
302,"PanchayatUnionElementarySchool-PaithurNorth636141,TerracedBuildingFacingEast",1,"Paithur(R.V)And(P),Ward2,Vanapuram 1",790,345
302,"PanchayatUnionElementarySchool-PaithurNorth636141,TerracedBuildingFacingEast",2,"Paithur(R.V)And(P),Ward2,Kallukkattu 341",793,326
302,"PanchayatUnionElementarySchool-PaithurNorth636141,TerracedBuildingFacingEast",3,"Paithur(R.V)And(P),Ward2,Muruvam 657",781,122
303,"PanchayatUnionElementarySchool-Paithurpudur-636141,TerracedBuildingFacingWestNorthWing",1,"Paithur(R.V)And(P),Ward3,PaithurPudhur 1",906,637
303,"PanchayatUnionElementarySchool-Paithurpudur-636141,TerracedBuildingFacingWestNorthWing",2,"Paithur(R.V)And(P),Ward3,WestAreatoKattukottaiRoad 630",905,117
303,"PanchayatUnionElementarySchool-Paithurpudur-636141,TerracedBuildingFacingWestNorthWing",3,"Paithur(R.V)And(P),Ward3,EastAreatoKattukottaiRoad 746",900,123
303,"PanchayatUnionElementarySchool-Paithurpudur-636141,TerracedBuildingFacingWestNorthWing",4,"Paithur(R.V)And(P),Ward3,ArunthathiarColony 866",892,27
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",1,"Koolamedu(R.V)And(P),Ward1,Pillaiyarpalayam 1",875,281
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",2,"Koolamedu(R.V)And(P),Ward1,Gandhipuram 278",872,165
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",3,"Koolamedu(R.V)And(P),Ward1,Annanagar 436",867,75
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",4,"Koolamedu(R.V)And(P),Ward3,MariammankoilStreet 506",874,83
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",5,"Koolamedu(R.V)And(P),Ward3,AmbethkarNagar 585",853,163
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",6,"Koolamedu(R.V)And(P),Ward3,Kattukottai 748",873,106
305,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingNorthMiddlewing",1,"Koolamedu(R.V)And(P),Ward2,NorthStreet 1",540,92
305,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingNorthMiddlewing",2,"Koolamedu(R.V)And(P),Ward2,PillaiyarkoilStreet 92",539,200
305,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingNorthMiddlewing",3,"Koolamedu(R.V)And(P),Ward2,SouthStreet 289",541,228
305,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingNorthMiddlewing",4,"Koolamedu(R.V)And(P),Ward2,Kattukottai 507",531,21
306,"GovernmentHighSchool-ThavalapattiPaithurSouth-636141,SSABuildingFacingWestMiddlePortion",1,"Paithur(R.V)And(P),Ward4,MariyammanKovilEastSide 1",701,187
306,"GovernmentHighSchool-ThavalapattiPaithurSouth-636141,SSABuildingFacingWestMiddlePortion",2,"Paithur(R.V)And(P),Ward4,SouthStreet 185",705,327
306,"GovernmentHighSchool-ThavalapattiPaithurSouth-636141,SSABuildingFacingWestMiddlePortion",3,"Paithur(R.V)And(P),Ward4,MariammankoilWest 504",704,166
306,"GovernmentHighSchool-ThavalapattiPaithurSouth-636141,SSABuildingFacingWestMiddlePortion",4,"Paithur(R.V)And(P),Ward4,NorthStreet 662",686,25
,,,,,
,,,,,
,,,,,
Row Labels,Sum of total part votes,,,,
1,749,,,,
2,790,,,,
3,763,,,,
4,699,,,,
5,624,,,,
6,1063,,,,
7,866,,,,
8,1120,,,,
9,745,,,,
10,425,,,,
11,456,,,,
12,451,,,,
13,603,,,,
14,902,,,,
15,790,,,,
16,790,,,,
17,982,,,,
18,799,,,,
19,976,,,,
20,816,,,,
21,818,,,,
22,718,,,,
23,530,,,,
24,815,,,,
25,810,,,,
26,672,,,,
27,1023,,,,
28,956,,,,
29,671,,,,
30,758,,,,
31,592,,,,
32,713,,,,
33,620,,,,
34,722,,,,
35,1109,,,,
36,599,,,,
37,590,,,,
38,861,,,,
39,602,,,,
40,749,,,,
41,777,,,,
42,487,,,,
43,531,,,,
44,625,,,,
45,523,,,,
46,594,,,,
47,979,,,,
48,935,,,,
49,658,,,,
50,617,,,,
51,953,,,,
52,867,,,,
53,992,,,,
54,834,,,,
55,817,,,,
56,855,,,,
57,789,,,,
58,1005,,,,
59,1020,,,,
60,950,,,,
61,1027,,,,
62,520,,,,
63,792,,,,
64,767,,,,
65,1006,,,,
66,857,,,,
67,542,,,,
68,818,,,,
69,1183,,,,
70,839,,,,
71,959,,,,
72,806,,,,
73,677,,,,
74,841,,,,
75,608,,,,
76,239,,,,
77,849,,,,
78,550,,,,
79,621,,,,
80,437,,,,
81,769,,,,
82,761,,,,
83,596,,,,
84,571,,,,
85,627,,,,
86,639,,,,
87,634,,,,
88,980,,,,
89,703,,,,
90,830,,,,
91,1019,,,,
92,911,,,,
93,543,,,,
94,623,,,,
95,1045,,,,
96,888,,,,
97,1060,,,,
98,625,,,,
99,985,,,,
100,951,,,,
101,976,,,,
102,961,,,,
103,811,,,,
104,694,,,,
105,681,,,,
106,610,,,,
107,873,,,,
108,655,,,,
109,503,,,,
110,666,,,,
111,757,,,,
112,679,,,,
113,775,,,,
114,881,,,,
115,555,,,,
116,726,,,,
117,648,,,,
118,639,,,,
119,918,,,,
120,857,,,,
121,690,,,,
122,543,,,,
123,831,,,,
124,609,,,,
125,764,,,,
126,524,,,,
127,1190,,,,
129,1000,,,,
130,623,,,,
131,679,,,,
132,498,,,,
133,699,,,,
134,895,,,,
135,733,,,,
136,810,,,,
137,853,,,,
138,1105,,,,
139,809,,,,
140,507,,,,
141,751,,,,
142,838,,,,
143,586,,,,
144,616,,,,
145,428,,,,
146,801,,,,
147,728,,,,
148,629,,,,
149,937,,,,
150,710,,,,
151,873,,,,
152,722,,,,
153,1039,,,,
154,719,,,,
155,483,,,,
156,1109,,,,
157,638,,,,
158,877,,,,
159,652,,,,
160,822,,,,
161,685,,,,
162,432,,,,
163,873,,,,
164,578,,,,
165,614,,,,
166,618,,,,
167,480,,,,
168,790,,,,
169,964,,,,
170,794,,,,
171,705,,,,
172,905,,,,
173,587,,,,
174,487,,,,
175,964,,,,
176,699,,,,
177,807,,,,
178,781,,,,
179,621,,,,
180,680,,,,
181,738,,,,
182,678,,,,
183,616,,,,
184,676,,,,
185,590,,,,
186,578,,,,
187,759,,,,
188,937,,,,
189,787,,,,
190,921,,,,
191,817,,,,
192,977,,,,
193,321,,,,
194,874,,,,
195,667,,,,
196,872,,,,
197,599,,,,
198,778,,,,
199,686,,,,
200,864,,,,
201,706,,,,
202,564,,,,
203,534,,,,
204,521,,,,
205,888,,,,
206,746,,,,
207,791,,,,
208,1071,,,,
209,618,,,,
210,630,,,,
211,511,,,,
212,748,,,,
213,824,,,,
214,630,,,,
215,1014,,,,
216,757,,,,
217,549,,,,
218,1061,,,,
219,706,,,,
220,619,,,,
221,916,,,,
222,796,,,,
223,600,,,,
224,749,,,,
225,708,,,,
226,747,,,,
227,711,,,,
228,649,,,,
229,483,,,,
230,838,,,,
231,932,,,,
232,609,,,,
233,569,,,,
234,511,,,,
235,628,,,,
236,673,,,,
237,801,,,,
240,149,,,,
241,819,,,,
242,809,,,,
243,621,,,,
244,796,,,,
245,794,,,,
246,326,,,,
247,662,,,,
248,531,,,,
249,770,,,,
250,587,,,,
251,535,,,,
252,1092,,,,
253,803,,,,
254,489,,,,
255,862,,,,
256,637,,,,
257,641,,,,
258,550,,,,
259,841,,,,
260,332,,,,
261,1035,,,,
262,534,,,,
263,488,,,,
264,430,,,,
265,733,,,,
266,776,,,,
267,1106,,,,
268,963,,,,
269,754,,,,
270,794,,,,
271,255,,,,
272,582,,,,
273,653,,,,
274,887,,,,
275,863,,,,
276,704,,,,
277,727,,,,
278,917,,,,
279,1078,,,,
280,619,,,,
281,599,,,,
282,1039,,,,
283,734,,,,
284,560,,,,
285,681,,,,
286,640,,,,
287,865,,,,
288,640,,,,
289,667,,,,
290,541,,,,
291,737,,,,
292,514,,,,
293,741,,,,
294,638,,,,
295,822,,,,
296,652,,,,
297,493,,,,
298,656,,,,
299,531,,,,
300,872,,,,
301,898,,,,
302,793,,,,
303,904,,,,
304,873,,,,
305,541,,,,
306,705,,,,
Grand Total,223115,,,,
